Price,Close,High,Low,Open,Volume
Ticker,BTCB-USD,BTCB-USD,BTCB-USD,BTCB-USD,BTCB-USD
Datetime,,,,,
2024-07-22 06:00:00+00:00,67261.4921875,67637.390625,67218.4921875,67607.796875,374414
2024-07-22 07:00:00+00:00,67271.3359375,67296.5546875,67257.40625,67273.8984375,260622
2024-07-22 08:00:00+00:00,67201.3671875,67294.4921875,67201.3671875,67273.03125,236608
2024-07-22 09:00:00+00:00,67252.5078125,67252.5078125,67187.7421875,67200.9609375,145672
2024-07-22 10:00:00+00:00,67414.015625,67425.65625,67283.1953125,67283.1953125,117638
2024-07-22 11:00:00+00:00,67497.546875,67506.71875,67405.296875,67414.171875,155766
2024-07-22 12:00:00+00:00,67580.2734375,67581.6484375,67459.2265625,67493.4609375,244754
2024-07-22 13:00:00+00:00,67422.2578125,67727.109375,67422.2578125,67582.140625,1466992
2024-07-22 14:00:00+00:00,66879.8203125,67335.46875,66879.8203125,67316.6171875,832284
2024-07-22 15:00:00+00:00,67066.3125,67066.3125,66810.0546875,66810.0546875,0
2024-07-22 16:00:00+00:00,67128.890625,67128.890625,66973.34375,67070.9296875,0
2024-07-22 17:00:00+00:00,67278.8125,67278.8125,67068.140625,67102.140625,0
2024-07-22 18:00:00+00:00,67417.578125,67449.1953125,67280.078125,67280.078125,0
2024-07-22 19:00:00+00:00,68072.4140625,68072.4140625,67413.2265625,67413.2265625,0
2024-07-22 20:00:00+00:00,68042.671875,68117.140625,68038.703125,68117.0859375,0
2024-07-22 21:00:00+00:00,67827.515625,68077.5625,67736.546875,68077.5625,0
2024-07-22 22:00:00+00:00,67686.1015625,67821.3125,67647.9921875,67821.3125,0
2024-07-22 23:00:00+00:00,67510.2890625,67668.984375,67448.609375,67668.984375,216514
2024-07-23 00:00:00+00:00,67645.6953125,67645.6953125,67519.7109375,67532.6796875,353650
2024-07-23 01:00:00+00:00,67438.8046875,67621.0078125,67438.1171875,67621.0078125,0
2024-07-23 02:00:00+00:00,67499.203125,67499.203125,67407.921875,67446.515625,15488
2024-07-23 03:00:00+00:00,67506.9375,67525.046875,67505.5,67505.5,0
2024-07-23 04:00:00+00:00,67098.328125,67504.21875,67090.171875,67503.15625,501932
2024-07-23 05:00:00+00:00,66502.140625,67041.765625,66502.140625,67041.765625,991088
2024-07-23 06:00:00+00:00,66570.5,66622.09375,66516.875,66516.875,363974
2024-07-23 07:00:00+00:00,66505.359375,66579.6640625,66458.6796875,66565.53125,944448
2024-07-23 08:00:00+00:00,66988.9453125,66995.8046875,66510.2890625,66510.2890625,1908374
2024-07-23 09:00:00+00:00,66996.3515625,67045.2109375,66935.5234375,66938.125,669324
2024-07-23 10:00:00+00:00,66909.5234375,66976.234375,66909.5234375,66976.234375,321056
2024-07-23 11:00:00+00:00,66755.265625,66870.75,66685.9921875,66870.75,1660666
2024-07-23 12:00:00+00:00,66567.3515625,66765.0234375,66565.140625,66757.8359375,574690
2024-07-23 13:00:00+00:00,66222.234375,66575.671875,66222.234375,66563.921875,2506038
2024-07-23 14:00:00+00:00,67176.6171875,67191.8828125,66240.4375,66240.4375,1498006
2024-07-23 15:00:00+00:00,66605.3046875,67187.828125,66565.671875,67187.828125,1852928
2024-07-23 16:00:00+00:00,66161.6640625,66645.0859375,66161.6640625,66614.5859375,1950848
2024-07-23 17:00:00+00:00,65928.171875,66077.6640625,65920.6796875,66077.6640625,2575584
2024-07-23 18:00:00+00:00,65960.4921875,66009.7109375,65953.828125,65965.7109375,890972
2024-07-23 19:00:00+00:00,65727.5234375,66043.28125,65727.5234375,65946.6953125,1142248
2024-07-23 20:00:00+00:00,65844.953125,65844.953125,65716.0,65716.0,51868
2024-07-23 21:00:00+00:00,65875.1640625,65895.2421875,65817.40625,65840.7734375,0
2024-07-23 22:00:00+00:00,65848.5546875,65860.375,65829.3125,65857.9375,17864
2024-07-23 23:00:00+00:00,65901.5390625,65928.3671875,65837.8671875,65899.65625,361228
2024-07-24 00:00:00+00:00,65867.6953125,65946.0234375,65867.6953125,65891.125,0
2024-07-24 01:00:00+00:00,65813.921875,65968.90625,65811.3828125,65832.5390625,133436
2024-07-24 02:00:00+00:00,65696.5234375,65799.859375,65670.6796875,65799.859375,0
2024-07-24 03:00:00+00:00,65927.1796875,65927.796875,65749.8046875,65749.8046875,150348
2024-07-24 04:00:00+00:00,65865.703125,65951.859375,65865.703125,65947.65625,0
2024-07-24 05:00:00+00:00,65825.875,65874.15625,65804.1875,65874.15625,0
2024-07-24 06:00:00+00:00,65854.34375,65881.53125,65817.1328125,65826.3203125,0
2024-07-24 07:00:00+00:00,65931.40625,65933.6875,65875.65625,65875.65625,0
2024-07-24 08:00:00+00:00,66226.2109375,66226.2109375,65945.578125,65945.578125,0
2024-07-24 09:00:00+00:00,66344.4296875,66344.4296875,66305.8203125,66305.8203125,0
2024-07-24 10:00:00+00:00,66426.78125,66430.109375,66351.609375,66355.3203125,58716
2024-07-24 11:00:00+00:00,66390.03125,66474.359375,66390.03125,66473.984375,0
2024-07-24 12:00:00+00:00,66318.6875,66408.953125,66318.6875,66380.921875,0
2024-07-24 13:00:00+00:00,66661.9609375,66701.546875,66311.7265625,66311.7265625,0
2024-07-24 14:00:00+00:00,66907.4609375,66930.1015625,66519.5546875,66519.5546875,1091884
2024-07-24 15:00:00+00:00,66503.21875,66873.9375,66484.0546875,66873.9375,0
2024-07-24 16:00:00+00:00,66409.234375,66469.5703125,66234.1015625,66469.5703125,0
2024-07-24 17:00:00+00:00,66561.1953125,66561.296875,66377.8125,66377.8125,0
2024-07-24 18:00:00+00:00,65871.40625,66550.1875,65871.40625,66550.1875,0
2024-07-24 19:00:00+00:00,65811.6875,65953.7734375,65811.6875,65852.5390625,0
2024-07-24 20:00:00+00:00,65904.125,65904.125,65755.65625,65755.65625,0
2024-07-24 21:00:00+00:00,65569.5390625,65906.3046875,65485.96875,65906.3046875,2301882
2024-07-24 22:00:00+00:00,65440.44921875,65586.53125,65436.12890625,65586.53125,250924
2024-07-24 23:00:00+00:00,65367.87109375,65402.07421875,65248.30078125,65402.07421875,0
2024-07-25 00:00:00+00:00,65482.51953125,65485.80859375,65384.1875,65384.1875,177332
2024-07-25 01:00:00+00:00,64400.2890625,65462.625,64386.60546875,65462.625,5775074
2024-07-25 02:00:00+00:00,64176.078125,64410.28125,64150.84375,64403.48046875,4799336
2024-07-25 03:00:00+00:00,64067.33984375,64190.04296875,64061.23046875,64185.7421875,459012
2024-07-25 04:00:00+00:00,64239.4765625,64239.4765625,64059.58984375,64080.140625,489456
2024-07-25 05:00:00+00:00,64282.87109375,64301.97265625,64216.92578125,64260.04296875,245532
2024-07-25 06:00:00+00:00,64244.2265625,64281.9609375,64164.671875,64281.9609375,296316
2024-07-25 07:00:00+00:00,64183.0625,64238.3203125,64183.0625,64231.4765625,325996
2024-07-25 08:00:00+00:00,64168.453125,64168.453125,64071.890625,64071.890625,449832
2024-07-25 09:00:00+00:00,64247.02734375,64292.05078125,64184.12109375,64184.12109375,0
2024-07-25 10:00:00+00:00,64099.38671875,64247.27734375,64099.38671875,64247.27734375,0
2024-07-25 11:00:00+00:00,64192.9921875,64226.46875,64105.1484375,64105.1484375,0
2024-07-25 12:00:00+00:00,64047.7421875,64231.87109375,64037.96875,64186.27734375,297104
2024-07-25 13:00:00+00:00,64068.6640625,64119.453125,64024.5546875,64033.39453125,0
2024-07-25 14:00:00+00:00,64640.6171875,64640.6171875,63756.46484375,64023.1015625,0
2024-07-25 15:00:00+00:00,64654.2109375,64781.33984375,64635.9921875,64678.76171875,0
2024-07-25 16:00:00+00:00,64845.96484375,64862.1953125,64681.97265625,64681.97265625,0
2024-07-25 17:00:00+00:00,64941.40234375,65010.0078125,64859.859375,64859.859375,40209359
2024-07-25 18:00:00+00:00,64568.11328125,65033.2890625,64568.11328125,64961.08984375,655796
2024-07-25 19:00:00+00:00,64723.17578125,64801.51953125,64607.69921875,64607.69921875,319600
2024-07-25 20:00:00+00:00,64955.15625,64955.15625,64462.0703125,64727.60546875,771492
2024-07-25 21:00:00+00:00,65804.7265625,65804.7265625,65112.4453125,65112.4453125,0
2024-07-25 22:00:00+00:00,65796.109375,65934.8125,65796.109375,65796.828125,287988
2024-07-25 23:00:00+00:00,65753.0,65775.828125,65730.1328125,65775.828125,0
2024-07-26 00:00:00+00:00,66118.890625,66118.890625,65752.8125,65752.8125,985044
2024-07-26 01:00:00+00:00,66300.3203125,66327.6796875,66223.09375,66223.09375,0
2024-07-26 02:00:00+00:00,66827.765625,66827.765625,66332.8203125,66337.65625,0
2024-07-26 03:00:00+00:00,67120.15625,67240.71875,66901.46875,66901.46875,1339228
2024-07-26 04:00:00+00:00,67035.0546875,67139.984375,67028.171875,67124.15625,0
2024-07-26 05:00:00+00:00,66990.4609375,67057.625,66990.4609375,67057.625,168300
2024-07-26 06:00:00+00:00,67053.171875,67060.8359375,66991.828125,66991.828125,127828
2024-07-26 07:00:00+00:00,67016.078125,67072.125,67016.078125,67053.2421875,23644
2024-07-26 08:00:00+00:00,67023.6953125,67035.40625,66985.9375,66985.9375,0
2024-07-26 09:00:00+00:00,67274.7421875,67274.7421875,67045.7578125,67045.7578125,502372
2024-07-26 10:00:00+00:00,67251.6015625,67275.34375,67198.328125,67275.34375,618064
2024-07-26 11:00:00+00:00,67283.921875,67283.921875,67232.9375,67251.734375,1276
2024-07-26 12:00:00+00:00,67257.5546875,67293.2578125,67248.9296875,67290.4765625,0
2024-07-26 13:00:00+00:00,67622.78125,67622.78125,67246.90625,67278.765625,856096
2024-07-26 14:00:00+00:00,67179.8671875,67776.140625,67178.53125,67738.859375,298688
2024-07-26 15:00:00+00:00,67526.03125,67588.421875,67235.5625,67235.5625,0
2024-07-26 16:00:00+00:00,67510.28125,67590.6796875,67510.28125,67538.0625,0
2024-07-26 17:00:00+00:00,67443.3359375,67478.515625,67415.09375,67472.1953125,0
2024-07-26 18:00:00+00:00,67502.21875,67533.84375,67441.296875,67441.296875,0
2024-07-26 19:00:00+00:00,67796.4765625,67824.9609375,67505.453125,67505.453125,0
2024-07-26 20:00:00+00:00,67585.9140625,67875.4140625,67585.9140625,67860.734375,0
2024-07-26 21:00:00+00:00,67991.9765625,68011.8125,67534.984375,67540.1796875,0
2024-07-26 22:00:00+00:00,67979.515625,67991.0234375,67951.4609375,67975.5078125,0
2024-07-26 23:00:00+00:00,67955.8125,67980.5,67955.8125,67979.9453125,0
2024-07-27 00:00:00+00:00,67890.0703125,67953.6171875,67873.0234375,67952.6796875,0
2024-07-27 01:00:00+00:00,67767.390625,67858.859375,67767.390625,67858.859375,0
2024-07-27 02:00:00+00:00,67852.2734375,67852.2734375,67713.515625,67743.9609375,0
2024-07-27 03:00:00+00:00,67842.8046875,67908.453125,67787.71875,67846.5625,0
2024-07-27 04:00:00+00:00,67824.2578125,67848.125,67812.484375,67824.765625,0
2024-07-27 05:00:00+00:00,67879.3515625,67890.2890625,67824.640625,67824.640625,0
2024-07-27 06:00:00+00:00,67947.7265625,67947.7265625,67868.203125,67880.265625,0
2024-07-27 07:00:00+00:00,68088.6953125,68088.6953125,67955.5625,67955.5625,0
2024-07-27 08:00:00+00:00,68057.6015625,68182.1171875,68057.6015625,68121.9609375,0
2024-07-27 09:00:00+00:00,68127.734375,68127.734375,68058.53125,68074.7734375,0
2024-07-27 10:00:00+00:00,68138.625,68154.2109375,68136.40625,68147.4453125,0
2024-07-27 11:00:00+00:00,68129.0859375,68140.9765625,68097.9375,68120.9296875,0
2024-07-27 12:00:00+00:00,68332.90625,68334.9609375,68134.109375,68134.109375,0
2024-07-27 13:00:00+00:00,69186.203125,69206.875,68333.53125,68333.53125,0
2024-07-27 14:00:00+00:00,68924.921875,69261.421875,68924.921875,69162.609375,0
2024-07-27 15:00:00+00:00,68750.7109375,68954.7109375,68723.71875,68938.875,272632
2024-07-27 16:00:00+00:00,68741.625,68833.5625,68741.625,68777.484375,257170
2024-07-27 17:00:00+00:00,68625.734375,68745.3984375,68591.21875,68735.4453125,204732
2024-07-27 18:00:00+00:00,68750.1953125,68853.5546875,68602.8046875,68602.8046875,684225
2024-07-27 19:00:00+00:00,68107.109375,68690.7265625,68107.109375,68690.7265625,2485641
2024-07-27 20:00:00+00:00,67973.40625,68291.4375,66980.3125,68140.640625,12766182
2024-07-27 21:00:00+00:00,68869.7265625,68918.375,67878.8984375,67878.8984375,4694562
2024-07-27 22:00:00+00:00,68739.7578125,68854.0078125,68739.7578125,68854.0078125,159820
2024-07-27 23:00:00+00:00,68157.4453125,68729.2890625,68157.4453125,68729.2890625,458344
2024-07-28 00:00:00+00:00,67812.40625,68011.515625,67600.8515625,68011.515625,1374972
2024-07-28 01:00:00+00:00,68142.453125,68142.453125,67830.96875,67830.96875,268576
2024-07-28 02:00:00+00:00,68059.5078125,68132.484375,68052.3984375,68132.484375,0
2024-07-28 03:00:00+00:00,68059.2421875,68092.6328125,68046.5625,68092.6328125,0
2024-07-28 04:00:00+00:00,67768.1796875,68056.3046875,67768.1796875,68056.3046875,92932
2024-07-28 05:00:00+00:00,67478.4609375,67646.9765625,67468.1875,67646.9765625,977808
2024-07-28 06:00:00+00:00,67542.546875,67622.96875,67489.875,67489.875,2823896
2024-07-28 07:00:00+00:00,67512.921875,67540.140625,67490.2734375,67540.140625,0
2024-07-28 08:00:00+00:00,67473.3984375,67525.46875,67473.3984375,67523.2109375,0
2024-07-28 09:00:00+00:00,67500.9609375,67511.203125,67472.125,67472.125,242044
2024-07-28 10:00:00+00:00,67586.2890625,67591.6875,67501.453125,67503.46875,337400
2024-07-28 11:00:00+00:00,67825.75,67825.75,67582.9921875,67582.9921875,399924
2024-07-28 12:00:00+00:00,67952.3359375,67952.3359375,67789.140625,67826.140625,0
2024-07-28 13:00:00+00:00,67993.390625,67993.390625,67933.078125,67948.078125,0
2024-07-28 14:00:00+00:00,67887.6484375,68003.921875,67867.0546875,67998.0546875,0
2024-07-28 15:00:00+00:00,67768.65625,67880.6796875,67760.5,67880.6796875,0
2024-07-28 16:00:00+00:00,67745.109375,67757.75,67745.109375,67756.65625,0
2024-07-28 17:00:00+00:00,67813.953125,67813.953125,67732.9453125,67732.9453125,0
2024-07-28 18:00:00+00:00,67994.390625,67994.390625,67841.5,67841.5,0
2024-07-28 19:00:00+00:00,68138.1640625,68145.921875,68018.390625,68018.390625,0
2024-07-28 20:00:00+00:00,68091.7734375,68141.609375,68079.6796875,68138.1171875,0
2024-07-28 21:00:00+00:00,68064.578125,68064.578125,67985.1328125,68043.2265625,0
2024-07-28 22:00:00+00:00,68046.75,68103.8203125,68041.734375,68041.734375,0
2024-07-28 23:00:00+00:00,68122.9453125,68122.9453125,68020.203125,68034.15625,0
2024-07-29 00:00:00+00:00,68771.796875,68815.5,68130.296875,68130.78125,677978
2024-07-29 01:00:00+00:00,68637.3125,68731.015625,68568.671875,68731.015625,545280
2024-07-29 02:00:00+00:00,69480.1640625,69480.1640625,68642.1328125,68642.1328125,1675736
2024-07-29 03:00:00+00:00,69422.8984375,69628.078125,69422.8984375,69518.3125,1702802
2024-07-29 04:00:00+00:00,69338.015625,69419.6171875,69337.296875,69413.0703125,460186
2024-07-29 05:00:00+00:00,69575.265625,69585.578125,69354.0859375,69354.0859375,0
2024-07-29 06:00:00+00:00,69587.8984375,69711.0546875,69578.9921875,69578.9921875,0
2024-07-29 07:00:00+00:00,69579.53125,69641.0,69567.4609375,69624.34375,0
2024-07-29 08:00:00+00:00,69540.125,69617.765625,69533.8515625,69586.6171875,25948
2024-07-29 09:00:00+00:00,69514.9296875,69565.890625,69514.9296875,69530.171875,329750
2024-07-29 10:00:00+00:00,69594.6875,69595.515625,69504.609375,69516.3359375,0
2024-07-29 11:00:00+00:00,69626.484375,69676.3828125,69582.6171875,69592.5390625,236866
2024-07-29 12:00:00+00:00,69671.03125,69733.703125,69549.2890625,69624.0234375,820762
2024-07-29 13:00:00+00:00,69368.921875,69838.8515625,69368.921875,69778.921875,2532904
2024-07-29 14:00:00+00:00,68510.4921875,69356.40625,68510.4921875,69356.40625,1480092
2024-07-29 15:00:00+00:00,68052.984375,68324.625,67928.375,68292.7265625,3063974
2024-07-29 16:00:00+00:00,67064.7421875,68060.078125,67064.7421875,68060.078125,3347414
2024-07-29 17:00:00+00:00,67015.4609375,67020.6953125,66802.09375,66976.515625,4023742
2024-07-29 18:00:00+00:00,67349.7890625,67370.546875,67005.7109375,67005.7109375,1614918
2024-07-29 19:00:00+00:00,67365.109375,67395.8515625,67340.71875,67351.6015625,280984
2024-07-29 20:00:00+00:00,67330.0546875,67355.171875,67297.0,67350.8984375,816004
2024-07-29 21:00:00+00:00,67328.78125,67343.6640625,67245.3984375,67336.9921875,422980
2024-07-29 22:00:00+00:00,67329.3515625,67416.328125,67329.3515625,67368.6953125,29912
2024-07-29 23:00:00+00:00,66790.5546875,67322.8203125,66790.5546875,67322.8203125,4486664
2024-07-30 00:00:00+00:00,66455.9296875,66792.8671875,66295.515625,66774.6640625,1248784
2024-07-30 01:00:00+00:00,66443.90625,66708.5859375,66443.90625,66498.359375,585700
2024-07-30 02:00:00+00:00,66370.5703125,66459.3984375,66329.0625,66424.953125,0
2024-07-30 03:00:00+00:00,66523.296875,66575.9921875,66382.3359375,66382.3359375,0
2024-07-30 04:00:00+00:00,66589.15625,66629.9765625,66536.5078125,66536.5078125,0
2024-07-30 05:00:00+00:00,66525.671875,66639.1875,66500.984375,66625.1171875,139512
2024-07-30 06:00:00+00:00,66629.3359375,66629.3359375,66500.4453125,66502.390625,0
2024-07-30 07:00:00+00:00,66875.8359375,66875.8359375,66637.984375,66637.984375,330848
2024-07-30 08:00:00+00:00,66843.4453125,66888.875,66842.3359375,66874.1953125,241588
2024-07-30 09:00:00+00:00,66663.234375,66849.7265625,66663.234375,66835.2578125,130264
2024-07-30 10:00:00+00:00,66644.6328125,66644.6328125,66566.9140625,66636.7265625,375424
2024-07-30 11:00:00+00:00,66648.171875,66649.265625,66613.984375,66637.484375,0
2024-07-30 12:00:00+00:00,66662.328125,66662.328125,66433.5078125,66642.390625,248900
2024-07-30 13:00:00+00:00,66538.2578125,66673.7890625,66538.2578125,66632.34375,0
2024-07-30 14:00:00+00:00,66072.0703125,66488.2109375,66072.0703125,66488.2109375,0
2024-07-30 15:00:00+00:00,66161.4453125,66161.4453125,65753.796875,65969.765625,0
2024-07-30 16:00:00+00:00,66296.9140625,66323.859375,66159.9296875,66159.9296875,0
2024-07-30 17:00:00+00:00,65856.4609375,66256.3515625,65856.4609375,66256.3515625,0
2024-07-30 18:00:00+00:00,65775.6171875,65868.515625,65775.6171875,65851.40625,0
2024-07-30 19:00:00+00:00,65802.21875,65803.453125,65688.1796875,65802.46875,1012340
2024-07-30 20:00:00+00:00,66001.4453125,66006.359375,65586.5625,65760.8125,1505352
2024-07-30 21:00:00+00:00,66067.8828125,66067.8828125,65986.703125,66012.6484375,0
2024-07-30 22:00:00+00:00,66187.390625,66255.96875,66067.7890625,66067.7890625,138104
2024-07-30 23:00:00+00:00,66227.5078125,66239.8125,66179.0234375,66205.9375,0
2024-07-31 00:00:00+00:00,66175.0859375,66216.0,66034.6484375,66216.0,0
2024-07-31 01:00:00+00:00,66168.28125,66208.8203125,66148.9609375,66205.0625,0
2024-07-31 02:00:00+00:00,66250.375,66357.1015625,66193.2578125,66193.2578125,0
2024-07-31 03:00:00+00:00,66180.2734375,66254.3046875,66180.2734375,66254.3046875,0
2024-07-31 04:00:00+00:00,65688.6328125,66179.7734375,65688.6328125,66179.7734375,101486
2024-07-31 05:00:00+00:00,65967.421875,65967.421875,65696.5703125,65754.0,295150
2024-07-31 06:00:00+00:00,66375.2421875,66376.375,66001.109375,66001.109375,648610
2024-07-31 07:00:00+00:00,66322.9296875,66376.46875,66322.9296875,66365.328125,0
2024-07-31 08:00:00+00:00,66323.484375,66323.484375,66219.1953125,66306.453125,0
2024-07-31 09:00:00+00:00,66271.5703125,66323.7578125,66271.5703125,66323.7578125,0
2024-07-31 10:00:00+00:00,66102.625,66266.484375,66102.625,66266.484375,0
2024-07-31 11:00:00+00:00,66130.046875,66131.6640625,66091.71875,66092.3515625,45724
2024-07-31 12:00:00+00:00,66155.2890625,66192.03125,66122.9453125,66124.046875,0
2024-07-31 13:00:00+00:00,66510.9375,66555.875,66144.9765625,66144.9765625,0
2024-07-31 14:00:00+00:00,66338.171875,66619.4140625,66175.7890625,66612.765625,218664
2024-07-31 15:00:00+00:00,66404.96875,66423.0546875,66362.0625,66367.96875,0
2024-07-31 16:00:00+00:00,66434.5,66524.265625,66385.546875,66395.8671875,332344
2024-07-31 17:00:00+00:00,66677.9765625,66677.9765625,66415.2109375,66415.2109375,0
2024-07-31 18:00:00+00:00,66514.9453125,66653.6640625,66333.953125,66653.6640625,992430
2024-07-31 19:00:00+00:00,65210.328125,66528.796875,65210.328125,66520.15625,882712
2024-07-31 20:00:00+00:00,64704.48828125,65260.8828125,64704.48828125,65218.96484375,379822
2024-07-31 21:00:00+00:00,64873.7734375,64964.04296875,64671.3828125,64671.3828125,1375238
2024-07-31 22:00:00+00:00,64923.578125,64927.53515625,64841.09765625,64885.28125,0
2024-07-31 23:00:00+00:00,64805.51953125,64932.890625,64794.97265625,64932.890625,0
2024-08-01 00:00:00+00:00,64606.78515625,64770.85546875,64600.50390625,64770.85546875,92810
2024-08-01 01:00:00+00:00,64386.43359375,64657.48046875,64386.43359375,64612.0,874572
2024-08-01 02:00:00+00:00,64099.23046875,64329.3125,64085.66796875,64329.3125,515628
2024-08-01 03:00:00+00:00,63955.9765625,64115.5078125,63952.48828125,64115.5078125,523044
2024-08-01 04:00:00+00:00,63680.52734375,64000.76171875,63680.52734375,63951.27734375,632602
2024-08-01 05:00:00+00:00,64005.35546875,64005.35546875,63638.65625,63690.47265625,0
2024-08-01 06:00:00+00:00,64215.40625,64229.90234375,64000.5234375,64002.40234375,0
2024-08-01 07:00:00+00:00,64294.50390625,64306.30859375,64202.15234375,64202.15234375,0
2024-08-01 08:00:00+00:00,64357.0546875,64366.5546875,64266.6015625,64266.6015625,0
2024-08-01 09:00:00+00:00,64510.00390625,64540.69921875,64380.18359375,64380.18359375,0
2024-08-01 10:00:00+00:00,64490.40234375,64492.1328125,64416.71484375,64492.1328125,0
2024-08-01 11:00:00+00:00,64550.6875,64561.359375,64497.6640625,64507.95703125,0
2024-08-01 12:00:00+00:00,64705.90234375,64705.90234375,64563.4609375,64563.4609375,0
2024-08-01 13:00:00+00:00,64684.24609375,64735.01953125,64550.53125,64710.109375,0
2024-08-01 14:00:00+00:00,64129.5625,64677.921875,64129.5625,64677.921875,0
2024-08-01 15:00:00+00:00,62896.40234375,64011.67578125,62873.24609375,64011.67578125,3367924
2024-08-01 16:00:00+00:00,62893.37890625,62995.2890625,62807.2890625,62919.37109375,10670278
2024-08-01 17:00:00+00:00,62820.64453125,62871.71875,62482.28515625,62871.71875,2139304
2024-08-01 18:00:00+00:00,62897.61328125,63125.76953125,62893.26953125,63044.51953125,1034816
2024-08-01 19:00:00+00:00,63290.8046875,63290.8046875,62911.82421875,62911.82421875,0
2024-08-01 20:00:00+00:00,64340.6328125,64340.6328125,63281.6484375,63296.9453125,0
2024-08-01 21:00:00+00:00,64951.50390625,65003.3828125,64481.21484375,64481.21484375,412912
2024-08-01 22:00:00+00:00,65331.76953125,65366.9609375,64944.4296875,64944.4296875,1249260
2024-08-01 23:00:00+00:00,65254.91015625,65266.79296875,65043.98828125,65266.79296875,1126360
2024-08-02 00:00:00+00:00,65101.44921875,65345.828125,65101.44921875,65260.0546875,117960
2024-08-02 01:00:00+00:00,64689.28515625,65024.609375,64615.59375,65024.609375,0
2024-08-02 02:00:00+00:00,64092.8515625,64728.4609375,63837.88671875,64670.59765625,413040
2024-08-02 03:00:00+00:00,64386.2890625,64392.171875,64116.6171875,64116.6171875,137044
2024-08-02 04:00:00+00:00,64481.3828125,64481.3828125,64416.73828125,64416.73828125,0
2024-08-02 05:00:00+00:00,64206.953125,64463.10546875,64206.953125,64463.10546875,0
2024-08-02 06:00:00+00:00,64278.125,64278.125,63933.05078125,64180.62109375,714932
2024-08-02 07:00:00+00:00,64276.65625,64419.23046875,64276.65625,64419.23046875,912416
2024-08-02 08:00:00+00:00,64303.140625,64303.140625,64178.8828125,64228.4453125,653872
2024-08-02 09:00:00+00:00,64377.2578125,64385.89453125,64325.16015625,64326.28515625,154220
2024-08-02 10:00:00+00:00,64552.9609375,64552.9609375,64365.12109375,64374.1640625,283184
2024-08-02 11:00:00+00:00,64700.20703125,64761.734375,64642.265625,64642.265625,466900
2024-08-02 12:00:00+00:00,64709.47265625,64709.47265625,64456.390625,64700.078125,2700132
2024-08-02 13:00:00+00:00,65226.59375,65277.30078125,64699.94140625,64722.73046875,1899164
2024-08-02 14:00:00+00:00,63677.328125,65176.45703125,63677.328125,65176.45703125,2826492
2024-08-02 15:00:00+00:00,63174.8515625,63174.8515625,62740.3125,63140.91796875,2152024
2024-08-02 16:00:00+00:00,63276.58203125,63307.59765625,63115.17578125,63229.04296875,0
2024-08-02 17:00:00+00:00,63230.015625,63324.08203125,63226.13671875,63246.7890625,0
2024-08-02 18:00:00+00:00,63003.34375,63204.83984375,63003.34375,63204.83984375,0
2024-08-02 19:00:00+00:00,62662.984375,62978.61328125,62660.4609375,62978.61328125,509096
2024-08-02 20:00:00+00:00,62345.67578125,62882.13671875,62320.55078125,62685.078125,1005484
2024-08-02 21:00:00+00:00,62016.9296875,62442.91015625,61654.28125,62407.25,1601816
2024-08-02 22:00:00+00:00,61433.23828125,62026.36328125,61433.23828125,62002.87109375,542304
2024-08-02 23:00:00+00:00,61522.53515625,61616.67578125,61390.6015625,61390.6015625,426444
2024-08-03 00:00:00+00:00,61268.25,61539.58203125,61268.25,61524.015625,690432
2024-08-03 01:00:00+00:00,61077.87109375,61107.125,60601.48828125,61080.44140625,3225644
2024-08-03 02:00:00+00:00,61291.97265625,61291.97265625,61110.18359375,61110.18359375,0
2024-08-03 03:00:00+00:00,61699.2265625,61699.2265625,61302.18359375,61340.80859375,0
2024-08-03 04:00:00+00:00,61475.51953125,61760.19921875,61475.51953125,61710.5703125,13864
2024-08-03 05:00:00+00:00,61568.16796875,61575.39453125,61507.46484375,61507.46484375,0
2024-08-03 06:00:00+00:00,61724.08984375,61724.08984375,61572.484375,61572.484375,0
2024-08-03 07:00:00+00:00,61708.796875,61787.8203125,61708.796875,61728.09765625,0
2024-08-03 08:00:00+00:00,61567.96875,61699.25,61567.96875,61699.25,0
2024-08-03 09:00:00+00:00,61592.546875,61597.5625,61521.1796875,61563.98828125,0
2024-08-03 10:00:00+00:00,61672.2890625,61672.2890625,61607.53515625,61607.53515625,0
2024-08-03 11:00:00+00:00,61855.265625,61855.265625,61680.625,61680.625,0
2024-08-03 12:00:00+00:00,61969.8125,62017.28515625,61826.7734375,61835.42578125,0
2024-08-03 13:00:00+00:00,61930.609375,61969.9375,61919.1640625,61969.9375,0
2024-08-03 14:00:00+00:00,62030.421875,62066.41796875,61963.171875,61963.171875,0
2024-08-03 15:00:00+00:00,61217.375,62016.16796875,61217.375,61996.15625,0
2024-08-03 16:00:00+00:00,60741.0703125,61137.72265625,60570.671875,61045.0,1555612
2024-08-03 17:00:00+00:00,60625.859375,60797.26171875,60597.87890625,60797.26171875,1470484
2024-08-03 18:00:00+00:00,60359.7109375,60624.59375,60345.09375,60602.01953125,926716
2024-08-03 19:00:00+00:00,60315.890625,60374.44140625,60007.359375,60319.99609375,107940
2024-08-03 20:00:00+00:00,60405.58203125,60453.2421875,60212.94140625,60212.94140625,0
2024-08-03 21:00:00+00:00,60607.76171875,60614.2421875,60070.97265625,60409.6640625,0
2024-08-03 22:00:00+00:00,60618.37109375,60621.1171875,60550.30859375,60616.203125,0
